,revision_id,article_name,country,article_quality_est,population
26063,757620050,Vera Dua,Belgium,Stub,11515000
26064,757665692,Marie-Christine Marghem,Belgium,Start,11515000
26065,757665751,Sophie Wilmès,Belgium,Start,11515000
26066,758463591,Dorah Ilunga,Belgium,Start,11515000
26067,758858754,Paul Pastur,Belgium,Stub,11515000
26068,759327982,August De Boodt,Belgium,Start,11515000
26069,759923211,Robert Rothschild,Belgium,Start,11515000
26070,760033764,Christian Dupont,Belgium,Stub,11515000
26071,760178310,Luc Michel,Belgium,Start,11515000
26072,760314345,Eugène Soudan,Belgium,Stub,11515000
26073,760400845,Mieke Vogels,Belgium,Start,11515000
26074,760843609,Patrik Vankrunkelsven,Belgium,Stub,11515000
26075,761134925,Georges Vereeken,Belgium,Stub,11515000
26076,761135477,Hippolyte Metdepenningen,Belgium,Stub,11515000
26077,761136225,Jef François,Belgium,Start,11515000
26078,765244243,Jules Bara,Belgium,Start,11515000
26079,765342598,Mathias De Clercq,Belgium,Stub,11515000
26080,765785754,Leona Detiège,Belgium,Start,11515000
26081,765868604,Olivier Kamitatu Etsu,Belgium,Stub,11515000
26082,766287917,Steve Stevaert,Belgium,Start,11515000
26083,766436321,Marie-Hélène Crombé-Berton,Belgium,Stub,11515000
26084,766510758,Daniël Termont,Belgium,C,11515000
26085,767474515,Paul Furlan,Belgium,Stub,11515000
26086,767483503,Elke Sleurs,Belgium,Start,11515000
26087,767523826,Ferdinand Bischoffsheim,Belgium,Stub,11515000
26088,768770887,Ingrid Lieten,Belgium,Stub,11515000
26089,769455575,Freddy Thielemans,Belgium,Start,11515000
26090,769503471,Dominique Tilmans,Belgium,Stub,11515000
26091,770250032,Hugo Coveliers,Belgium,Start,11515000
26092,772422738,Jules de Burlet,Belgium,Stub,11515000
26093,772422843,Jules Vandenpeereboom,Belgium,Stub,11515000
26094,772423051,Gérard Cooreman,Belgium,Start,11515000
26095,772423356,Aloys Van de Vyvere,Belgium,Start,11515000
26096,772424034,Jean Van Houtte,Belgium,Start,11515000
26097,772618470,Robert J. Houben,Belgium,Stub,11515000
26098,772632690,Danny Pieters,Belgium,Stub,11515000
26099,772633475,Matthias Storme,Belgium,C,11515000
26100,772699930,Maurits Coppieters,Belgium,Start,11515000
26101,773103051,Lise Thiry,Belgium,Stub,11515000
26102,773308031,Peter Luykx,Belgium,Stub,11515000
26103,773673552,Louis-François Verreycken,Belgium,Stub,11515000
26104,773709745,Erik Arckens,Belgium,Stub,11515000
26105,774758212,Steven Vandeput,Belgium,Stub,11515000
26106,774764765,Jane Brigode,Belgium,Stub,11515000
26107,774996349,Alain Escada,Belgium,Stub,11515000
26108,775823600,Mahinur Ozdemir,Belgium,Start,11515000
26109,776082794,Jan Jambon,Belgium,Start,11515000
26110,776824761,Albert Mechelynck,Belgium,Stub,11515000
26111,776862010,Johan C. Verbeke,Belgium,Start,11515000
26112,776959657,Meyrem Almaci,Belgium,Start,11515000
26113,777210565,Herman Baltia,Belgium,Start,11515000
26114,777423705,Philippe Mahoux,Belgium,Stub,11515000
26115,777498598,Freya Van den Bossche,Belgium,Start,11515000
26116,777758242,Jules Hiernaux,Belgium,Stub,11515000
26117,777760506,Jules de Saint-Genois,Belgium,Stub,11515000
26118,777792239,Juliette Boulet,Belgium,Stub,11515000
26119,778693454,Jacques Simonet,Belgium,Start,11515000
26120,779081556,Ernest Adam,Belgium,Stub,11515000
26121,779082207,Felix Strackx,Belgium,Stub,11515000
26122,779082363,Flor Van Noppen,Belgium,Stub,11515000
26123,779088689,Philippe Henry,Belgium,Stub,11515000
26124,779088701,Philippe Muyters,Belgium,Stub,11515000
26125,779207324,Kristien Van Vaerenbergh,Belgium,Stub,11515000
26126,779273968,Ernest Burnelle,Belgium,Start,11515000
26127,779343641,Kris Van Dijck,Belgium,Stub,11515000
26128,779576683,Julien Lahaut,Belgium,C,11515000
26129,780275704,Leo Peeters,Belgium,Stub,11515000
26130,780487440,Lies Jans,Belgium,Stub,11515000
26131,780491049,Lieven Dehandschutter,Belgium,Stub,11515000
26132,780854503,René Lagrou,Belgium,Start,11515000
26133,780880456,Ward Hermans,Belgium,Start,11515000
26134,780970489,Léo Collard,Belgium,Start,11515000
26135,781059773,Célestin Demblon,Belgium,C,11515000
26136,781147846,Léon Delacroix,Belgium,Stub,11515000
26137,781373626,Edouard Osy de Zegwaart,Belgium,Stub,11515000
26138,781438759,Tommy Leclercq,Belgium,Stub,11515000
26139,782045760,Édouard Close,Belgium,Stub,11515000
26140,782348231,Rik Daems,Belgium,Stub,11515000
26141,782348322,Joseph Pholien,Belgium,Start,11515000
26142,782348347,Louis Tobback,Belgium,Start,11515000
26143,782368032,Louis Verreycken,Belgium,Stub,11515000
26144,783058671,Prosper Poullet,Belgium,Start,11515000
26145,783339337,Marc Otte,Belgium,Stub,11515000
26146,783374663,Werner van den Steen de Jehay,Belgium,Stub,11515000
26147,783781238,Dirk Van der Maelen,Belgium,Stub,11515000
26148,783985213,Jules Renkin,Belgium,Start,11515000
26149,784036432,Matthias Diependaele,Belgium,Stub,11515000
26150,784143763,Fernand Cocq,Belgium,Stub,11515000
26151,784450234,Marcel Storme,Belgium,Stub,11515000
26152,784925984,Theo Francken,Belgium,Start,11515000
26153,785066959,Pascal Smet,Belgium,Start,11515000
26154,785074873,Alain Courtois,Belgium,Start,11515000
26155,785305706,Vanessa Matz,Belgium,Stub,11515000
26156,786156223,Rudy Aernoudt,Belgium,C,11515000
26157,786162544,Anke Van dermeersch,Belgium,Stub,11515000
26158,786166594,Marie Janson,Belgium,Stub,11515000
26159,786305082,Ferry Carondelet,Belgium,Start,11515000
26160,786431284,Benoît Lutgen,Belgium,Stub,11515000
26161,786841917,Hervé Hasquin,Belgium,Stub,11515000
26162,786998779,Marguerite Legot,Belgium,Start,11515000
26163,787100460,Wilfried Vandaele,Belgium,Stub,11515000
26164,787101037,Karl Vanlouwe,Belgium,Stub,11515000
26165,787101520,Marc Hendrickx,Belgium,Stub,11515000
26166,787102066,Karim Van Overmeire,Belgium,Stub,11515000
26167,787293328,Mischaël Modrikamen,Belgium,B,11515000
26168,787525135,Jean Baptiste Smits,Belgium,Start,11515000
26169,787588283,Jean Pede,Belgium,Start,11515000
26170,787754707,Hendrik Van der Noot,Belgium,C,11515000
26171,788441664,Sven Gatz,Belgium,Start,11515000
26172,788624618,Guido De Padt,Belgium,Start,11515000
26173,788781078,Jean-Marie Dedecker,Belgium,C,11515000
26174,788781134,Marie Arena,Belgium,Start,11515000
26175,788781157,Mia De Vits,Belgium,Stub,11515000
26176,788781220,Raymond Langendries,Belgium,Start,11515000
26177,788781601,Anne André-Léonard,Belgium,Start,11515000
26178,788781658,Jean Defraigne,Belgium,Stub,11515000
26179,788781710,Magda Aelvoet,Belgium,Stub,11515000
26180,788781743,Nelly Maes,Belgium,Start,11515000
26181,788781760,Philippe Monfils,Belgium,Stub,11515000
26182,788781772,Théo Lefèvre,Belgium,Start,11515000
26183,788781783,Ward Beysen,Belgium,Start,11515000
26184,788781797,Willy De Clercq,Belgium,Start,11515000
26185,788834738,Wouter Van Bellingen,Belgium,Start,11515000
26186,789034860,Henri Julien Allard,Belgium,Stub,11515000
26187,789126197,Georges Theunis,Belgium,Start,11515000
26188,789134466,André Cools,Belgium,Start,11515000
26189,789268389,Hans Bonte,Belgium,Stub,11515000
26190,789268446,Philippe Busquin,Belgium,Start,11515000
26191,789268452,Jos Chabert,Belgium,Start,11515000
26192,789268468,Lucien Cooremans,Belgium,Stub,11515000
26193,789268488,Louis de Brouchoven de Bergeyck,Belgium,Stub,11515000
26194,789268503,Ernest Louis de Gonzague Vandenpeereboom,Belgium,Stub,11515000
26195,789268509,Charles de Kerchove de Denterghem,Belgium,Stub,11515000
26196,789268515,Josse Joseph de Lehaye,Belgium,Stub,11515000
26197,789268524,Emile De Mot,Belgium,Stub,11515000
26198,789268531,Camille de Tornaco,Belgium,Stub,11515000
26199,789268540,Leopold De Wael,Belgium,Stub,11515000
26200,789268541,August De Winter,Belgium,Stub,11515000
26201,789268549,Noël Delfosse,Belgium,Start,11515000
26202,789268562,Léon Dens,Belgium,Stub,11515000
26203,789268564,André Denys,Belgium,Stub,11515000
26204,789268573,Pierre Descamps,Belgium,Stub,11515000
26205,789268578,Victor Desguin,Belgium,Stub,11515000
26206,789268691,Octave Dierckx,Belgium,Stub,11515000
26207,789268704,Émile Digneffe,Belgium,Start,11515000
26208,789268716,Charles du Bois de Vroylande,Belgium,Stub,11515000
26209,789268729,André-Napoléon Fontainas,Belgium,Start,11515000
26210,789268730,Michel Foret,Belgium,Stub,11515000
26211,789268737,Jacqueline Galant,Belgium,Start,11515000
26212,789268745,Jacques Gennen,Belgium,Stub,11515000
26213,789268749,Robert Gillon,Belgium,Stub,11515000
26214,789268760,Frans Grootjans,Belgium,Stub,11515000
26215,789268773,Camille Gutt,Belgium,Start,11515000
26216,789268783,Paul Hymans,Belgium,Start,11515000
26217,789268792,Paul-Émile Janson,Belgium,Start,11515000
26218,789268794,Cécile Jodogne,Belgium,Start,11515000
26219,789268803,Paul Kronacker,Belgium,Start,11515000
26220,789268811,Charles Lemonnier,Belgium,Stub,11515000
26221,789268828,Hippolyte Lippens,Belgium,Stub,11515000
26222,789268833,Jan Frans Loos,Belgium,Stub,11515000
26223,789268836,Charles Magnette,Belgium,Stub,11515000
26224,789268845,Adolphe Max,Belgium,Start,11515000
26225,789268854,Jean-Baptiste Minne-Barth,Belgium,Stub,11515000
26226,789268857,Roger Motz,Belgium,Stub,11515000
26227,789268859,Anne-Sylvie Mouzon,Belgium,Stub,11515000
26228,789268861,Auguste Orts,Belgium,Stub,11515000
26229,789268867,Camille Paulus,Belgium,Stub,11515000
26230,789268869,Jan Peeters (politician),Belgium,Stub,11515000
26231,789268870,Kris Peeters,Belgium,Start,11515000
26232,789269040,Jacques Planchard,Belgium,Stub,11515000
26233,789269054,Karel Poma,Belgium,Start,11515000
26234,789269059,Charles Poswick,Belgium,Stub,11515000
26235,789269064,Edouard Pycke,Belgium,Stub,11515000
26236,789269070,Jean-Joseph Raikem,Belgium,Start,11515000
26237,789269072,François de Robiano,Belgium,Stub,11515000
26238,789269076,Nicolas-Jean Rouppe,Belgium,Start,11515000
26239,789269088,Herman Schueremans,Belgium,Stub,11515000
26240,789269093,Henri Simonet,Belgium,Start,11515000
26241,789269100,Frank Swaelen,Belgium,Start,11515000
26242,789269122,Tinne Van der Straeten,Belgium,Stub,11515000
26243,789269125,Pierre Van Halteren,Belgium,Stub,11515000
26244,789269128,Vincent Van Quickenborne,Belgium,Stub,11515000
26245,789269132,Jan Van Rijswijck,Belgium,Start,11515000
26246,789269140,Guillaume-Hippolyte van Volxem,Belgium,Start,11515000
26247,789269148,Omer Vanaudenhove,Belgium,Stub,11515000
26248,789269157,Herman Vanderpoorten,Belgium,Start,11515000
26249,789269162,Felix Vanderstraeten,Belgium,Stub,11515000
26250,789269169,Geert Versnick,Belgium,Stub,11515000
26251,789269215,Jules Anspach,Belgium,Start,11515000
26252,789269218,Emmanuel de Bethune,Belgium,Stub,11515000
26253,789269221,Yvan Ylieff,Belgium,Stub,11515000
26254,789269261,Pierre Wigny,Belgium,Stub,11515000
26255,789269263,Alfred Vreven,Belgium,Stub,11515000
26256,789269270,Inge Vervotte,Belgium,Start,11515000
26257,789332316,August Borms,Belgium,C,11515000
26258,789332337,Victor Matthys,Belgium,Start,11515000
26259,789375005,Michael Goblet d'Alviella,Belgium,Stub,11515000
26260,789444262,Antoine Duquesne,Belgium,Start,11515000
26261,789664596,Olga Zrihen,Belgium,Start,11515000
26262,790083358,Didier Reynders,Belgium,Start,11515000
26263,790423203,Annemie Turtelboom,Belgium,Start,11515000
26264,790507586,Patrizia Busignani,Belgium,Stub,11515000
26265,790725344,"Marie Joseph Charles, 6th Duke d'Ursel",Belgium,Start,11515000
26266,791178238,Bernard du Bus de Gisignies,Belgium,Start,11515000
26267,791206366,Bert Maertens,Belgium,Stub,11515000
26268,791242330,Ben Weyts,Belgium,Stub,11515000
26269,791243653,Bert Wollants,Belgium,Stub,11515000
26270,791336951,Raoul Hedebouw,Belgium,Stub,11515000
26271,791479115,Alexis-Michel Eenens,Belgium,C,11515000
26272,791522290,Eudore Pirmez,Belgium,Stub,11515000
26273,792131207,Yoleen Van Camp,Belgium,Start,11515000
26274,792290144,Édouard Descamps,Belgium,Start,11515000
26275,792495719,Bruno Tobback,Belgium,Start,11515000
26276,792617589,Ferdinand de Baillet-Latour,Belgium,Stub,11515000
26277,793568960,Jean Richardot,Belgium,B,11515000
26278,793569007,Engelbert Maes,Belgium,Start,11515000
26279,793569027,Pierre Roose,Belgium,Start,11515000
26280,793844176,Eva Brems,Belgium,C,11515000
26281,793901823,Edward Anseele,Belgium,Start,11515000
26282,793990027,Charles Liedts,Belgium,Start,11515000
26283,794068450,Henri Jaspar,Belgium,Start,11515000
26284,794073595,Frans Schollaert,Belgium,Stub,11515000
26285,794073712,Jules de Trooz,Belgium,Start,11515000
26286,794163805,Zuhal Demir,Belgium,Stub,11515000
26287,794184255,Christiane Vienne,Belgium,Stub,11515000
26288,794196281,Edouard d'Huart,Belgium,Start,11515000
26289,794292799,Jules d'Anethan,Belgium,Start,11515000
26290,794338840,Miet Smet,Belgium,Start,11515000
26291,794414395,Felix de Muelenaere,Belgium,Start,11515000
26292,794415512,Barthélémy de Theux de Meylandt,Belgium,C,11515000
26293,794673911,Frans Van Cauwelaert,Belgium,Start,11515000
26294,794840071,Maurice Lippens (politician),Belgium,GA,11515000
26295,795008531,Nahima Lanjri,Belgium,Stub,11515000
26296,795444830,Willy Borsus,Belgium,Stub,11515000
26297,795690953,Alexandra Colen,Belgium,Stub,11515000
26298,795820945,Antoine Brun,Belgium,Start,11515000
26299,795920844,André Molitor,Belgium,Start,11515000
26300,796602005,Jules Mees,Belgium,Stub,11515000
26301,796774321,Mike Verstraeten,Belgium,Stub,11515000
26302,797025612,Alfons Siffer,Belgium,Stub,11515000
26303,797213149,Augustin Dumon-Dumortier,Belgium,Start,11515000
26304,797688466,Marleen Temmerman,Belgium,C,11515000
26305,797709708,"Gerald van de Werve, 5th Lord of Hovorst",Belgium,Stub,11515000
26306,797709842,Gaston van de Werve et de Schilde,Belgium,Start,11515000
26307,797721465,André Jolly,Belgium,Stub,11515000
26308,797938315,Monique Willocq,Belgium,Stub,11515000
26309,797938318,Marcel Cheron,Belgium,Stub,11515000
26310,797938391,Paul Magnette,Belgium,Start,11515000
26311,797938401,Jean-Claude Van Cauwenberghe,Belgium,Stub,11515000
26312,797938482,Melchior Wathelet,Belgium,Start,11515000
26313,797938489,Jean Gol,Belgium,Start,11515000
26314,797938853,Jean-Claude Marcourt,Belgium,Stub,11515000
26315,797938932,François Bellot,Belgium,Start,11515000
26316,797967437,André Vlerick,Belgium,Start,11515000
26317,798359532,Victor de Laveleye,Belgium,Start,11515000
26318,798379997,Jean-Pierre Van Rossem,Belgium,C,11515000
26319,798419935,Johan Van Overtveldt,Belgium,Stub,11515000
26320,798843975,Daniel Ducarme,Belgium,Start,11515000
26321,798891964,Danielle Godderis-T'Jonck,Belgium,Stub,11515000
26322,799028396,Monica De Coninck,Belgium,Start,11515000
26323,799196288,Alfred Lecerf,Belgium,Stub,11515000
26324,799213482,Helga Stevens,Belgium,Start,11515000
26325,799356539,Jacques van Ypersele de Strihou,Belgium,C,11515000
26326,799470101,Herman De Croo,Belgium,Start,11515000
26327,799470164,Anne-Marie Lizin,Belgium,C,11515000
26328,799472850,Léonie Keingiaert de Gheluvelt,Belgium,Stub,11515000
26329,799472920,Émile Braun,Belgium,Stub,11515000
26330,800023813,Dirk Claes,Belgium,Stub,11515000
26331,800434354,Yvan Mayeur,Belgium,Stub,11515000
26332,800717061,Karolien Grosemans,Belgium,Stub,11515000
26333,800738630,"Philippe-Ambroise d'Olmen, Baron de Poederlé",Belgium,Stub,11515000
26334,800779090,Alfred Gadenne,Belgium,Stub,11515000
26335,800799504,François-Jean Wyns de Raucour,Belgium,Stub,11515000
26336,801007026,Bart Somers,Belgium,Start,11515000
26337,801240827,Wilfried Martens,Belgium,C,11515000
26338,801241561,Father Samuel,Belgium,Start,11515000
26339,801343044,Édouard André (consul),Belgium,Start,11515000
26340,801438916,Elke Roex,Belgium,Stub,11515000
26341,801504067,Edmond Leburton,Belgium,Start,11515000
26342,801608022,Julius Vuylsteke,Belgium,Start,11515000
26343,801678719,Carine Russo,Belgium,Start,11515000
26344,801693561,Herman Van Rompuy,Belgium,B,11515000
26345,801946281,Erland Pison,Belgium,Stub,11515000
26346,802166888,Tine Van Rompuy,Belgium,Stub,11515000
26347,802266201,Félix de Mérode,Belgium,Start,11515000
26348,802654248,Laurette Onkelinx,Belgium,C,11515000
26349,802902760,Alfred Vanderstegen,Belgium,Stub,11515000
26350,803140934,Siegfried Bracke,Belgium,Stub,11515000
26351,803190508,Geert Bourgeois,Belgium,C,11515000
26352,803445253,"Eugène, 8th Prince of Ligne",Belgium,C,11515000
26353,803451151,Bertrand de Crombrugghe de Picquendaele,Belgium,Stub,11515000
26354,803942872,Francis van Aarssens,Belgium,Start,11515000
26355,804274911,Albert Coppé,Belgium,Start,11515000
26356,804554579,Auguste Couvreur,Belgium,Stub,11515000
26357,804697981,Rudi Vervoort,Belgium,Stub,11515000
26358,804794826,Joëlle Milquet,Belgium,Start,11515000
26359,804818554,Johan Verstreken,Belgium,Stub,11515000
26360,804939318,Veerle Wouters,Belgium,Stub,11515000
26361,805121021,Gustave Rolin-Jaequemyns,Belgium,C,11515000
26362,805162873,Meryame Kitir,Belgium,Stub,11515000
26363,805273109,Philippe de Commines,Belgium,C,11515000
26364,805383198,Paul de Smet de Naeyer,Belgium,Start,11515000
26365,805425661,Louis-Joseph Seutin,Belgium,Start,11515000
26366,805511986,Albert Joseph Goblet d'Alviella,Belgium,Start,11515000
26367,805597760,Bart De Wever,Belgium,C,11515000
26368,806079164,Joseph Bologne (politician),Belgium,Stub,11515000
26369,806148939,Jacques Grippa,Belgium,Stub,11515000
26370,806208373,Petra De Sutter,Belgium,Start,11515000
26371,806209048,Goedele Vermeiren,Belgium,Stub,11515000
26372,806498397,Théophile de Lantsheere,Belgium,Start,11515000
26373,806534627,Hippolyte d'Ursel,Belgium,Start,11515000
26374,806571552,Maggie De Block,Belgium,Start,11515000
26375,806653220,Elio Di Rupo,Belgium,C,11515000
26376,806835426,Joseph Van Crombrugghe,Belgium,Stub,11515000
26377,807198658,Louis of Praet,Belgium,Start,11515000
26378,807221197,Gwendolyn Rutten,Belgium,Stub,11515000
26379,807234831,François Roelants du Vivier,Belgium,Stub,11515000
26380,807245163,Catherine Fonck,Belgium,Start,11515000
26381,807254112,Fernand Demets,Belgium,Stub,11515000
26382,807357497,Annemie Neyts-Uyttebroeck,Belgium,Start,11515000
26383,807468820,Jacques Brotchi,Belgium,C,11515000
26384,667194771,Pieter Adrianus Ossewaarde,Netherlands,Stub,17467000
26385,667198201,Christoffel van Swoll,Netherlands,Start,17467000
26386,688537236,Willem Buys,Netherlands,Stub,17467000
26387,694313944,List of Dutch politicians,Netherlands,B,17467000
26388,695633280,Tjapko Poppens,Netherlands,Stub,17467000
26389,705901879,Gaspar Fagel,Netherlands,Start,17467000
26390,706476840,Isaac van Hoornbeek,Netherlands,Stub,17467000
26391,708012401,Jan Willem Tellegen,Netherlands,Stub,17467000
26392,709019114,Bert Schwarz,Netherlands,Stub,17467000
26393,709447375,David van Embden,Netherlands,Start,17467000
26394,710297102,Fred Polak,Netherlands,Start,17467000
26395,710297359,Jaap van Praag,Netherlands,Stub,17467000
26396,711849294,Luud Schimmelpennink,Netherlands,B,17467000
26397,712203911,Marijke Vos,Netherlands,Start,17467000
26398,712813858,Joan Geelvinck (1644–1707),Netherlands,Start,17467000
26399,712814342,Lieve Geelvinck,Netherlands,Start,17467000
26400,712913238,Jan Baars,Netherlands,Start,17467000
26401,713653041,Pieter Vreede,Netherlands,Start,17467000
26402,713801566,Henk ten Hoeve,Netherlands,Stub,17467000
26403,714027725,Harry Borghouts,Netherlands,Stub,17467000
26404,714031807,Gosse Ludigman,Netherlands,Stub,17467000
26405,714357750,Henri W.PH.E. van den Bergh van Eysinga,Netherlands,Stub,17467000
26406,714889996,Alfred Vierling,Netherlands,Start,17467000
26407,714933347,Paul Jungbluth,Netherlands,Stub,17467000
26408,715041819,Johan van der Burg,Netherlands,Stub,17467000
26409,715660436,Jan Anne Jonkman,Netherlands,Stub,17467000
26410,715660499,Roelof Kranenburg,Netherlands,Stub,17467000
26411,715660859,Albertus van Naamen van Eemnes,Netherlands,Stub,17467000
26412,715936855,Jean Chrétien Baud,Netherlands,Stub,17467000
26413,716842243,Johan Brautigam,Netherlands,Stub,17467000
26414,716842293,Lodewijk Gerard Brocx,Netherlands,Stub,17467000
26415,716842853,Dirk Donker Curtius,Netherlands,Stub,17467000
26416,716843050,Herman Fokker,Netherlands,Stub,17467000
26417,716843065,Johan Furstner,Netherlands,Stub,17467000
26418,716843117,Leonard Geluk,Netherlands,Stub,17467000
26419,716843180,Daniël Théodore Gevers van Endegeest,Netherlands,Stub,17467000
26420,716843425,Jan Harte van Tecklenburg,Netherlands,Stub,17467000
26421,716843440,Arie Heijkoop,Netherlands,Stub,17467000
26422,716843564,Harm van Houten,Netherlands,Stub,17467000
26423,716843640,Dolf Joekes,Netherlands,Stub,17467000
26424,716844015,Jacob Kraus,Netherlands,Stub,17467000
26425,716844177,Johannes Servaas Lotsy,Netherlands,Stub,17467000
26426,716844591,Lambertus Neher,Netherlands,Stub,17467000
26427,716844703,David van Ooijen,Netherlands,Stub,17467000
26428,716845067,Joop van der Reijden,Netherlands,Stub,17467000
26429,716845210,Max Rood,Netherlands,Stub,17467000
26430,716845222,Bauke Roolvink,Netherlands,Stub,17467000
26431,716845668,Jan Smallenbroek,Netherlands,Stub,17467000
26432,716845776,Boele Staal,Netherlands,Stub,17467000
26433,716846079,Dick Tommel,Netherlands,Stub,17467000
26434,716846128,Boy Trip,Netherlands,Stub,17467000
26435,716846292,Nico Verlaan,Netherlands,Stub,17467000
26436,716846503,Jannewietske de Vries,Netherlands,Stub,17467000
26437,717251543,Gerben Wagenaar,Netherlands,Stub,17467000
26438,717360514,Paul Therèse van der Maesen de Sombreff,Netherlands,Stub,17467000
26439,717366310,Pieter Daniël Eugenius Macpherson,Netherlands,Stub,17467000
26440,717366358,Eduardus Johannes Petrus van Meeuwen,Netherlands,Stub,17467000
26441,717375238,Petrus Andreas van Meeuwen,Netherlands,Start,17467000
26442,717584986,Jan de Groote,Netherlands,Stub,17467000
26443,717910453,Medy van der Laan,Netherlands,Stub,17467000
26444,717918725,Ina Brouwer,Netherlands,Start,17467000
26445,717928919,Elisabeth Post,Netherlands,Stub,17467000
26446,718079051,Julius Christiaan van Oven,Netherlands,Stub,17467000
26447,718079062,Carel Polak,Netherlands,Stub,17467000
26448,718400079,Pim van Boetzelaer van Oosterhout,Netherlands,Start,17467000
26449,718901779,Maarten van der Goes van Dirxland,Netherlands,Start,17467000
26450,719745479,Willem Eggert,Netherlands,Stub,17467000
26451,720090363,Wim Cool,Netherlands,Start,17467000
26452,720406512,Luuk Folkerts,Netherlands,Stub,17467000
26453,720414073,Henk Nijhof,Netherlands,Stub,17467000
26454,720468925,Roland van Benthem,Netherlands,Start,17467000
26455,721415655,Loekie van Maaren-van Balen,Netherlands,Start,17467000
26456,721806172,Roel de Wit,Netherlands,Stub,17467000
26457,723197811,Kees Zijlstra,Netherlands,Stub,17467000
26458,723328893,Sef Imkamp,Netherlands,Stub,17467000
26459,723352185,Jan Albert Hendrik Hugenholz,Netherlands,Stub,17467000
26460,723962479,Dominique Jacques de Eerens,Netherlands,Stub,17467000
26461,723982911,Johan van Reede van Renswouden,Netherlands,Start,17467000
26462,724069532,Alice Besseling,Netherlands,Start,17467000
26463,724382531,Pieter van Bleiswijk,Netherlands,Stub,17467000
26464,724414876,Grand pensionary,Netherlands,Start,17467000
26465,724830612,Marcel Gumbs,Netherlands,Start,17467000
26466,724878019,Sarah Wescot-Williams,Netherlands,Stub,17467000
26467,725139735,Carel Sirardus Willem van Hogendorp,Netherlands,Stub,17467000
26468,725378208,Paulus Buys,Netherlands,Start,17467000
26469,725744607,Peter den Oudsten,Netherlands,Stub,17467000
26470,725853005,Marcus Slingenberg,Netherlands,Stub,17467000
26471,725861082,Inez Pijnenburg,Netherlands,Stub,17467000
26472,726050288,Jan ter Laan,Netherlands,Stub,17467000
26473,726074766,Lodewijk Cornelis Josephus Andreas van Meeuwen,Netherlands,Stub,17467000
26474,726580230,Hans s'Jacob,Netherlands,Stub,17467000
26475,727813494,Coos Cremers,Netherlands,Stub,17467000
26476,728906913,Frederik Bos,Netherlands,Stub,17467000
26477,731511066,Cornelis van Aarsens,Netherlands,Start,17467000
26478,732312676,Pieter Steyn,Netherlands,Stub,17467000
26479,732483398,Hubert Fermina,Netherlands,Stub,17467000
26480,732484674,Jacques de Kadt,Netherlands,Start,17467000
26481,732484945,Henk Zeevalking,Netherlands,Stub,17467000
26482,732485119,Jan Donner,Netherlands,Stub,17467000
26483,732485136,Frans Beelaerts van Blokland,Netherlands,Stub,17467000
26484,732485148,Johannes Adrianus van den Bosch,Netherlands,Stub,17467000
26485,732485308,Jannes Pieter Mazure,Netherlands,Stub,17467000
26486,732485329,Cornelis Pijnacker Hordijk,Netherlands,Stub,17467000
26487,732485332,Willem Frederik Rochussen,Netherlands,Stub,17467000
26488,732485342,Martin Pascal Hubert Strens,Netherlands,Stub,17467000
26489,732704363,Peter Schalk,Netherlands,Stub,17467000
26490,732704395,Diederik van Dijk,Netherlands,Start,17467000
26491,733119825,Theodorus Marinus Roest van Limburg,Netherlands,Stub,17467000
26492,733158518,Paul de Groot,Netherlands,Stub,17467000
26493,733158753,David Wijnkoop,Netherlands,C,17467000
26494,733213304,Adri van Heteren,Netherlands,Stub,17467000
26495,735704373,Henk Hoekstra,Netherlands,Stub,17467000
26496,736887445,Gerrit Holdijk,Netherlands,Stub,17467000
26497,736887466,Kees Luesink,Netherlands,Stub,17467000
26498,737159909,Maarten Schakel Jr.,Netherlands,Stub,17467000
26499,741492851,Hans Gispen,Netherlands,Stub,17467000
26500,741641081,Hans Hirschfeld,Netherlands,Stub,17467000
26501,741838170,Anthonie Duyck,Netherlands,Start,17467000
26502,742299047,Abraham Carel Wertheim,Netherlands,Start,17467000
26503,742584364,Adriaan Pauw,Netherlands,Start,17467000
26504,743272961,Hendrik Lodewijk Drucker,Netherlands,Stub,17467000
26505,744266822,Annelies Verstand,Netherlands,Stub,17467000
26506,744409219,Erwin Nypels,Netherlands,Stub,17467000
26507,744568293,Bart Verbrugh,Netherlands,Stub,17467000
26508,744620836,Stefanie van Vliet,Netherlands,Stub,17467000
26509,745457460,Barryl Biekman,Netherlands,Stub,17467000
26510,745898153,Anneke van Dok-van Weele,Netherlands,Stub,17467000
26511,745935322,Uri Rosenthal,Netherlands,Start,17467000
26512,746619398,Jacob Gilles,Netherlands,Stub,17467000
26513,746805512,Andries de Witt,Netherlands,Stub,17467000
26514,746890378,Geke Faber,Netherlands,Stub,17467000
26515,747049313,Marijke van Haaren,Netherlands,Stub,17467000
26516,747056139,Michiel ten Hove,Netherlands,Stub,17467000
26517,747408142,Allart Pieter van Jongestall,Netherlands,GA,17467000
26518,747520763,Anthonie van der Heim,Netherlands,Stub,17467000
26519,747546693,Joke Kersten,Netherlands,Stub,17467000
26520,747746866,Suzanne Bischoff van Heemskerck,Netherlands,Stub,17467000
26521,748327958,Andrée van Es,Netherlands,Start,17467000
26522,748634206,Aucke van der Werff,Netherlands,Stub,17467000
26523,749213258,Constant Kusters,Netherlands,Stub,17467000
26524,749539063,Ben Knapen,Netherlands,Stub,17467000
